SNo_x,District,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6,metric_7,metric_8,metric_9,metric_10,metric_11,metric_12,metric_13,metric_14,metric_15,metric_16,metric_17,metric_18,metric_19,metric_20,metric_21,metric_22,metric_23,metric_24,metric_25,metric_26,metric_27,metric_28,metric_29,metric_30,Year,SNo_y,financial_metric_1,financial_metric_2,financial_metric_3,financial_metric_4,financial_metric_5,financial_metric_6,financial_metric_7,financial_metric_8,financial_metric_9,financial_metric_10,financial_metric_11,financial_metric_12,financial_metric_13,financial_metric_14,financial_metric_15,financial_metric_16,financial_metric_17,financial_metric_18,financial_metric_19,financial_metric_20,financial_metric_21,financial_metric_22,financial_metric_23,financial_metric_24,financial_metric_25,financial_metric_26,financial_metric_27,financial_metric_28,metric_1_yoy_change,metric_1_rolling_avg,metric_1_status,metric_2_yoy_change,metric_2_rolling_avg,metric_2_status,metric_3_yoy_change,metric_3_rolling_avg,metric_3_status,metric_4_yoy_change,metric_4_rolling_avg,metric_4_status,metric_5_yoy_change,metric_5_rolling_avg,metric_5_status,metric_6_yoy_change,metric_6_rolling_avg,metric_6_status,metric_7_yoy_change,metric_7_rolling_avg,metric_7_status,metric_8_yoy_change,metric_8_rolling_avg,metric_8_status,metric_9_yoy_change,metric_9_rolling_avg,metric_9_status,metric_10_yoy_change,metric_10_rolling_avg,metric_10_status,metric_11_yoy_change,metric_11_rolling_avg,metric_11_status,metric_12_yoy_change,metric_12_rolling_avg,metric_12_status,metric_13_yoy_change,metric_13_rolling_avg,metric_13_status,metric_14_yoy_change,metric_14_rolling_avg,metric_14_status,metric_15_yoy_change,metric_15_rolling_avg,metric_15_status,metric_16_yoy_change,metric_16_rolling_avg,metric_16_status,metric_17_yoy_change,metric_17_rolling_avg,metric_17_status,metric_18_yoy_change,metric_18_rolling_avg,metric_18_status,metric_19_yoy_change,metric_19_rolling_avg,metric_19_status,metric_20_yoy_change,metric_20_rolling_avg,metric_20_status,metric_21_yoy_change,metric_21_rolling_avg,metric_21_status,metric_22_yoy_change,metric_22_rolling_avg,metric_22_status,metric_23_yoy_change,metric_23_rolling_avg,metric_23_status,metric_24_yoy_change,metric_24_rolling_avg,metric_24_status,metric_25_yoy_change,metric_25_rolling_avg,metric_25_status,metric_26_yoy_change,metric_26_rolling_avg,metric_26_status,metric_27_yoy_change,metric_27_rolling_avg,metric_27_status,metric_28_yoy_change,metric_28_rolling_avg,metric_28_status,metric_29_yoy_change,metric_29_rolling_avg,metric_29_status,metric_30_yoy_change,metric_30_rolling_avg,metric_30_status,financial_metric_1_yoy_change,financial_metric_1_rolling_avg,financial_metric_1_status,financial_metric_2_yoy_change,financial_metric_2_rolling_avg,financial_metric_2_status,financial_metric_3_yoy_change,financial_metric_3_rolling_avg,financial_metric_3_status,financial_metric_4_yoy_change,financial_metric_4_rolling_avg,financial_metric_4_status,financial_metric_5_yoy_change,financial_metric_5_rolling_avg,financial_metric_5_status,financial_metric_6_yoy_change,financial_metric_6_rolling_avg,financial_metric_6_status,financial_metric_7_yoy_change,financial_metric_7_rolling_avg,financial_metric_7_status,financial_metric_8_yoy_change,financial_metric_8_rolling_avg,financial_metric_8_status,financial_metric_9_yoy_change,financial_metric_9_rolling_avg,financial_metric_9_status,financial_metric_10_yoy_change,financial_metric_10_rolling_avg,financial_metric_10_status,financial_metric_11_yoy_change,financial_metric_11_rolling_avg,financial_metric_11_status,financial_metric_12_yoy_change,financial_metric_12_rolling_avg,financial_metric_12_status,financial_metric_13_yoy_change,financial_metric_13_rolling_avg,financial_metric_13_status,financial_metric_14_yoy_change,financial_metric_14_rolling_avg,financial_metric_14_status,financial_metric_15_yoy_change,financial_metric_15_rolling_avg,financial_metric_15_status,financial_metric_16_yoy_change,financial_metric_16_rolling_avg,financial_metric_16_status,financial_metric_17_yoy_change,financial_metric_17_rolling_avg,financial_metric_17_status,financial_metric_18_yoy_change,financial_metric_18_rolling_avg,financial_metric_18_status,financial_metric_19_yoy_change,financial_metric_19_rolling_avg,financial_metric_19_status,financial_metric_20_yoy_change,financial_metric_20_rolling_avg,financial_metric_20_status,financial_metric_21_yoy_change,financial_metric_21_rolling_avg,financial_metric_21_status,financial_metric_22_yoy_change,financial_metric_22_rolling_avg,financial_metric_22_status,financial_metric_23_yoy_change,financial_metric_23_rolling_avg,financial_metric_23_status,financial_metric_24_yoy_change,financial_metric_24_rolling_avg,financial_metric_24_status,financial_metric_25_yoy_change,financial_metric_25_rolling_avg,financial_metric_25_status,financial_metric_26_yoy_change,financial_metric_26_rolling_avg,financial_metric_26_status,financial_metric_27_yoy_change,financial_metric_27_rolling_avg,financial_metric_27_status,financial_metric_28_yoy_change,financial_metric_28_rolling_avg,financial_metric_28_status,financial_score,future_score,future_risk
3.0,AMBEDKAR NAGAR,14872,148386,14048,326188,5717,201745,6271,280855,5129,286952,4398,290079,3713,280372,12343,1125625,1152,115200,0,0,0,0,0,0,0,0,0,0,67643,3055402,2020,23,,-4.91,0.0,0.0,0.0,7840.11,0.0,0.0,0.0,0.0,0.0,7835.2,0.0,5613.79,115.14,1715.95,30.1,339.84,0.0,339.84,7814.82,99.74,20.38,15.16,1.02,4.46,0.11,20.75,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,31801.5,72521.41999999998,0
3.0,AMBEDKAR NAGAR,56449,416982,33886,767563,11026,389278,11156,500192,8318,462849,6706,439785,5271,398010,10224,916559,5708,570800,0,0,0,0,0,0,0,0,0,0,148744,4862018,2021,23,,-23.55,0.0,0.0,0.0,17954.59,0.0,0.0,0.0,0.0,0.0,17931.05,0.0,9511.16,346.88,7459.81,123.75,499.29,0.79,500.08,17941.69,100.06,-10.64,61.44,4.73,26.86,0.2,93.23,41577.0,,No trend yet,268596.0,,No trend yet,19838.0,,No trend yet,441375.0,,No trend yet,5309.0,,No trend yet,187533.0,,No trend yet,4885.0,,No trend yet,219337.0,,No trend yet,3189.0,,No trend yet,175897.0,,No trend yet,2308.0,,No trend yet,149706.0,,No trend yet,1558.0,,No trend yet,117638.0,,No trend yet,-2119.0,,No trend yet,-209066.0,,No trend yet,4556.0,,No trend yet,455600.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,81101.0,,No trend yet,1806616.0,,No trend yet,,,No trend yet,-18.64,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,10114.48,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,10095.85,,No trend yet,0.0,,No trend yet,3897.37,,No trend yet,231.74,,No trend yet,5743.860000000001,,No trend yet,93.65,,No trend yet,159.45000000000005,,No trend yet,0.79,,No trend yet,160.24,,No trend yet,10126.87,,No trend yet,0.3200000000000074,,No trend yet,-31.02,,No trend yet,46.28,,No trend yet,3.71,,No trend yet,22.4,,No trend yet,0.09,,No trend yet,72.48,,No trend yet,72521.41999999998,46789.77999999999,1
3.0,AMBEDKAR NAGAR,37870,292996,27013,610463,8902,312609,9979,446631,8823,495493,6852,447800,5247,394336,9819,871853,5052,505200,0,0,0,0,0,0,0,0,0,0,119557,4377381,2022,23,,-45.23,0.0,0.0,0.0,11507.18,0.0,0.0,0.0,0.0,0.0,11461.96,0.0,8787.96,189.15,1856.47,25.56,599.49,5.08,604.57,11463.71,100.02,-1.76,95.07,6.15,15.81,0.78,117.81,-18579.0,36397.0,Slight increase,-123986.0,286121.3333333333,Slight increase,-6873.0,24982.33333333333,Slight increase,-157100.0,568071.3333333334,Slight increase,-2124.0,8548.333333333334,Slight increase,-76669.0,301210.6666666667,Slight increase,-1177.0,9135.333333333334,Slight increase,-53561.0,409226.0,Slight increase,505.0,7423.333333333333,High increase,32644.0,415098.0,High increase,146.0,5985.333333333333,High increase,8015.0,392554.6666666667,High increase,-24.0,4743.666666666667,High increase,-3674.0,357572.6666666667,High increase,-405.0,10795.333333333334,Stable,-44706.0,971345.6666666666,Decrease,-656.0,3970.6666666666665,High increase,-65600.0,397066.6666666667,High increase,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-29187.0,111981.33333333331,Slight increase,-484637.0,4098267.0,Slight increase,,,No trend yet,-21.68,-24.563333333333333,Decrease,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-6447.41,12433.96,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-6469.09,12409.403333333334,Stable,0.0,0.0,Stable,-723.2000000000007,7970.97,High increase,-157.73,217.05666666666664,Decrease,-5603.34,3677.41,Decrease,-98.19,59.803333333333335,Decrease,100.2,479.54,High increase,4.29,1.9566666666666668,High increase,104.49000000000008,481.4966666666666,High increase,-6477.98,12406.74,Stable,-0.0400000000000062,99.94,Slight increase,8.88,2.66,Decrease,33.629999999999995,57.22333333333333,High increase,1.42,3.966666666666667,High increase,-11.05,15.71,Slight increase,0.5800000000000001,0.3633333333333333,High increase,24.58,77.26333333333334,High increase,46789.77999999999,76726.92999999998,0
3.0,AMBEDKAR NAGAR,27874,279347,25495,591184,9832,349246,10164,454537,8289,461490,6404,420814,5509,414536,12031,1084456,5868,586800,120,12164,0,0,0,0,0,0,0,0,111586,4654574,2023,23,,-111.78,0.0,0.0,0.0,19062.82,0.0,0.0,0.0,0.0,0.0,18951.05,0.0,9841.75,533.52,7532.45,257.71,703.16,11.32,714.47,18879.9,99.62,71.14,53.95,6.88,27.68,1.39,89.9,-9996.0,40731.0,Decrease,-13649.0,329775.0,Decrease,-1518.0,28798.0,Decrease,-19279.0,656403.3333333334,Stable,930.0,9920.0,Stable,36637.0,350377.6666666667,Stable,185.0,10433.0,Stable,7906.0,467120.0,Stable,-534.0,8476.666666666666,Stable,-34003.0,473277.3333333333,Stable,-448.0,6654.0,Stable,-26986.0,436133.0,Stable,262.0,5342.333333333333,Slight increase,20200.0,402294.0,Slight increase,2212.0,10691.333333333334,High increase,212603.0,957622.6666666666,High increase,816.0,5542.666666666667,Slight increase,81600.0,554266.6666666666,Slight increase,120.0,40.0,High increase,12164.0,4054.6666666666665,High increase,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-7971.0,126629.0,Decrease,277193.0,4631324.333333333,Slight increase,,,No trend yet,-66.55000000000001,-60.18666666666667,Decrease,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,7555.639999999999,16174.863333333333,High increase,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,7489.09,16114.686666666666,High increase,0.0,0.0,Stable,1053.7900000000009,9380.29,Slight increase,344.37,356.51666666666665,High increase,5675.98,5616.243333333333,High increase,232.15,135.67333333333332,High increase,103.66999999999996,600.6466666666666,High increase,6.24,5.73,High increase,109.89999999999998,606.3733333333333,High increase,7416.190000000002,16095.1,High increase,-0.3999999999999915,99.9,Stable,72.9,19.58,High increase,-41.11999999999999,70.15333333333332,Decrease,0.7299999999999995,5.920000000000001,High increase,11.87,23.45,High increase,0.6099999999999999,0.79,High increase,-27.91,100.31333333333332,Decrease,76726.92999999998,67990.43,0
3.0,AMBEDKAR NAGAR,18154,173271,19344,437837,8211,290253,8147,368091,7607,426288,6378,418038,7088,536738,17788,1590429,6148,614800,244,24750,0,0,0,0,0,0,0,0,99109,4880495,2024,23,,-135.29,0.0,0.0,0.0,16913.17,0.0,16777.88,11143.16,563.85,4621.56,140.81,432.28,0.85,433.12,16902.5,100.74,-124.62,26.18,7.65,62.57,13.81,110.21,,,,,,-9720.0,27966.0,Decrease,-106076.0,248538.0,Decrease,-6151.0,23950.666666666668,Decrease,-153347.0,546494.6666666666,Decrease,-1621.0,8981.666666666666,Stable,-58993.0,317369.3333333333,Stable,-2017.0,9430.0,Decrease,-86446.0,423086.3333333333,Decrease,-682.0,8239.666666666666,Stable,-35202.0,461090.3333333333,Stable,-26.0,6544.666666666667,Stable,-2776.0,428884.0,Stable,1579.0,5948.0,High increase,122202.0,448536.6666666667,High increase,5757.0,13212.666666666666,High increase,505973.0,1182246.0,High increase,280.0,5689.333333333333,Slight increase,28000.0,568933.3333333334,Slight increase,124.0,121.33333333333331,High increase,12586.0,12304.666666666666,High increase,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-12477.0,110084.0,Stable,225921.0,4637483.333333333,Slight increase,,,No trend yet,-23.50999999999999,-97.43333333333332,Decrease,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-2149.650000000001,15827.723333333332,Slight increase,0.0,0.0,Stable,16777.88,5592.626666666667,High increase,11143.16,3714.3866666666663,High increase,563.85,187.95,High increase,4621.56,1540.5200000000002,High increase,-18810.24,10184.606666666668,Decrease,432.28,144.09333333333333,High increase,-9840.9,6210.186666666666,Decrease,-100.39999999999998,385.2633333333333,High increase,9370.05,8763.806666666665,High increase,-156.96999999999997,128.00333333333333,Decrease,-827.78,392.67666666666673,Decrease,14.86,14.193333333333332,High increase,-706.82,442.23,Decrease,-18817.33,10135.393333333332,Decrease,-85.81,71.14999999999999,Decrease,39.06999999999999,59.86333333333332,High increase,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,67990.43,,0
4.0,AMETHI,11576,118954,14397,338310,4429,157376,7162,320521,5942,334789,4472,294144,5017,380214,13018,1180379,1584,158400,0,0,0,0,0,0,0,0,0,0,67597,3283087,2020,42,,-3.07,0.0,0.0,0.0,8659.75,6.1,0.0,0.0,0.0,0.0,8662.79,0.0,6051.87,166.61,1964.8,57.45,413.32,0.75,414.07,8654.81,99.91,7.98,3.91,1.51,1.41,0.03,6.86,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,35170.86000000001,80415.59000000001,0
4.0,AMETHI,24051,245498,28406,675840,9050,322232,12178,542408,10030,562737,7501,495256,6210,468681,17519,1592911,12081,1208100,1,101,0,0,0,0,0,0,0,0,127027,6113764,2021,42,,-22.99,0.0,0.0,0.0,19955.04,0.0,0.0,0.0,0.0,0.0,19932.05,0.0,12307.57,414.47,6634.73,172.64,421.0,0.0,421.0,19950.4,100.09,-18.35,5.84,1.81,66.21,0.11,73.97,12475.0,,No trend yet,126544.0,,No trend yet,14009.0,,No trend yet,337530.0,,No trend yet,4621.0,,No trend yet,164856.0,,No trend yet,5016.0,,No trend yet,221887.0,,No trend yet,4088.0,,No trend yet,227948.0,,No trend yet,3029.0,,No trend yet,201112.0,,No trend yet,1193.0,,No trend yet,88467.0,,No trend yet,4501.0,,No trend yet,412532.0,,No trend yet,10497.0,,No trend yet,1049700.0,,No trend yet,1.0,,No trend yet,101.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,59430.0,,No trend yet,2830677.0,,No trend yet,,,No trend yet,-19.92,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,11295.29,,No trend yet,-6.1,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,11269.259999999998,,No trend yet,0.0,,No trend yet,6255.7,,No trend yet,247.86,,No trend yet,4669.929999999999,,No trend yet,115.18999999999998,,No trend yet,7.680000000000007,,No trend yet,-0.75,,No trend yet,6.930000000000007,,No trend yet,11295.590000000002,,No trend yet,0.1800000000000068,,No trend yet,-26.33,,No trend yet,1.93,,No trend yet,0.3,,No trend yet,64.8,,No trend yet,0.08,,No trend yet,67.11,,No trend yet,80415.59000000001,64231.32999999999,0
4.0,AMETHI,20542,216396,21539,510412,7013,245197,11228,500528,8596,485239,7964,518267,5401,406519,15413,1386402,9729,972900,0,0,0,0,0,0,0,0,0,0,107425,5241860,2022,42,,-63.99,0.0,0.0,0.0,15960.55,0.0,0.0,0.0,0.0,0.0,15896.56,0.0,10595.82,290.67,4451.98,130.05,444.88,0.0,444.88,15913.39,100.11,-16.83,11.55,6.7,22.7,0.68,41.63,-3509.0,18723.0,Slight increase,-29102.0,193616.0,High increase,-6867.0,21447.33333333333,Slight increase,-165428.0,508187.3333333333,Slight increase,-2037.0,6830.666666666667,Slight increase,-77035.0,241601.66666666663,Slight increase,-950.0,10189.333333333334,High increase,-41880.0,454485.6666666667,High increase,-1434.0,8189.333333333333,Slight increase,-77498.0,460921.6666666667,Slight increase,463.0,6645.666666666667,High increase,23011.0,435889.0,High increase,-809.0,5542.666666666667,Stable,-62162.0,418471.3333333333,Stable,-2106.0,15316.666666666666,Slight increase,-206509.0,1386564.0,Stable,-2352.0,7798.0,High increase,-235200.0,779800.0,High increase,-1.0,0.3333333333333333,Decrease,-101.0,33.666666666666664,Decrease,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-19602.0,100683.0,Slight increase,-871904.0,4879570.333333333,Slight increase,,,No trend yet,-41.0,-30.016666666666666,Decrease,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-3994.4900000000016,14858.446666666665,Slight increase,0.0,2.033333333333333,Decrease,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-4035.49,14830.466666666667,Slight increase,0.0,0.0,Stable,-1711.75,9651.753333333332,Slight increase,-123.8,290.5833333333333,Slight increase,-2182.75,4350.503333333333,Slight increase,-42.589999999999975,120.04666666666668,Slight increase,23.879999999999995,426.4,Slight increase,0.0,0.25,Decrease,23.879999999999995,426.65,Slight increase,-4037.010000000002,14839.533333333333,Slight increase,0.019999999999996,100.03666666666668,Slight increase,1.5200000000000031,-9.066666666666666,Decrease,5.710000000000001,7.1000000000000005,High increase,4.890000000000001,3.34,High increase,-43.50999999999999,30.106666666666666,Decrease,0.5700000000000001,0.2733333333333334,High increase,-32.34,40.82,Slight increase,64231.32999999999,77474.01000000001,0
4.0,AMETHI,17640,184337,18970,442343,8268,291609,8653,390937,7549,424740,5661,371001,5566,418353,14203,1289362,9271,927100,171,17395,0,0,0,0,0,0,0,0,95952,4757177,2023,42,,-208.23,0.0,0.0,0.0,19372.12,0.0,0.0,0.0,0.0,0.0,19163.89,0.0,10038.74,744.46,7175.24,393.59,684.98,21.03,706.01,19058.04,99.45,105.85,5.77,7.19,45.24,1.22,59.42,-2902.0,20744.33333333333,Decrease,-32059.0,215410.3333333333,Decrease,-2569.0,22971.666666666668,Decrease,-68069.0,542865.0,Decrease,1255.0,8110.333333333333,Slight increase,46412.0,286346.0,Slight increase,-2575.0,10686.333333333334,Decrease,-109591.0,477957.6666666667,Decrease,-1047.0,8725.0,Decrease,-60499.0,490905.3333333333,Decrease,-2303.0,7042.0,Decrease,-147266.0,461508.0,Decrease,165.0,5725.666666666667,Stable,11834.0,431184.3333333333,Stable,-1210.0,15711.666666666666,Stable,-97040.0,1422891.6666666667,Stable,-458.0,10360.333333333334,Decrease,-45800.0,1036033.3333333334,Decrease,171.0,57.333333333333336,High increase,17395.0,5832.0,High increase,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-11473.0,110134.66666666669,Decrease,-484683.0,5370933.666666667,Decrease,,,No trend yet,-144.23999999999998,-98.40333333333332,Decrease,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,3411.57,18429.236666666668,Slight increase,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,3267.33,18330.83333333333,Slight increase,0.0,0.0,Stable,-557.0799999999999,10980.71,Stable,453.79,483.2,High increase,2723.26,6087.316666666667,High increase,263.54,232.09333333333333,High increase,240.1,516.9533333333334,High increase,21.03,7.010000000000001,High increase,261.13,523.9633333333334,High increase,3144.650000000001,18307.27666666667,Slight increase,-0.6599999999999966,99.88333333333333,Stable,122.68,23.55666666666666,High increase,-5.780000000000001,7.72,Decrease,0.4900000000000002,5.233333333333333,High increase,22.540000000000003,44.71666666666666,Slight increase,0.5399999999999999,0.6699999999999999,High increase,17.79,58.34,Slight increase,77474.01000000001,64497.81,0
4.0,AMETHI,14056,125479,14825,341246,7479,261040,7498,338889,6652,372606,6860,446250,6653,504294,19242,1734551,6289,628900,61,6189,0,0,0,0,0,0,0,0,89615,4759444,2024,42,,-277.26,0.0,0.0,0.0,16123.08,0.0,15845.81,10896.94,553.28,3757.87,302.36,453.22,18.47,471.69,15982.13,100.86,-136.32,8.41,2.26,174.31,17.86,202.84,,,,,,-3584.0,17412.666666666668,Decrease,-58858.0,175404.0,Decrease,-4145.0,18444.666666666668,Decrease,-101097.0,431333.6666666667,Decrease,-789.0,7586.666666666667,Stable,-30569.0,265948.6666666667,Stable,-1155.0,9126.333333333334,Decrease,-52048.0,410118.0,Decrease,-897.0,7599.0,Decrease,-52134.0,427528.3333333333,Decrease,1199.0,6828.333333333333,Slight increase,75249.0,445172.6666666667,Slight increase,1087.0,5873.333333333333,High increase,85941.0,443055.3333333333,High increase,5039.0,16286.0,High increase,445189.0,1470105.0,High increase,-2982.0,8429.666666666666,Decrease,-298200.0,842966.6666666666,Decrease,-110.0,77.33333333333333,Decrease,-11206.0,7861.333333333333,Decrease,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-6337.0,97664.0,Stable,2267.0,4919493.666666667,Stable,,,No trend yet,-69.03,-183.16,Decrease,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-3249.039999999999,17151.916666666668,Stable,0.0,0.0,Stable,15845.81,5281.9366666666665,High increase,10896.94,3632.3133333333335,High increase,553.28,184.42666666666665,High increase,3757.87,1252.6233333333332,High increase,-18861.53,11787.603333333333,Decrease,453.22,151.07333333333335,High increase,-10020.27,6884.343333333333,Decrease,-272.77000000000004,502.2733333333333,Stable,8806.89,9203.116666666669,High increase,-292.73,208.16666666666663,Decrease,-821.3,331.18000000000006,Decrease,-12.62,9.813333333333334,Decrease,-703.75,384.3833333333334,Decrease,-18883.73,11715.246666666666,Decrease,-81.59,72.47333333333334,Decrease,96.99,97.28666666666668,High increase,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,64497.81,,0
5.0,AMROHA,19019,148419,15490,342646,6364,226266,5049,229373,4266,237640,3345,219130,2929,221991,6657,606113,811,81100,0,0,0,0,0,0,0,0,0,0,63930,2312678,2020,43,,70.67,0.0,0.0,0.0,5408.29,0.0,0.0,0.0,0.0,0.0,5478.96,0.0,4250.65,72.23,798.55,5.61,262.6,1.15,263.75,5390.79,98.39,88.17,3.15,2.66,7.46,0.0,13.27,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,22216.35,38752.96000000001,1
